number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_h,params_lr,params_seq_length,state
163,2.994676287926268e-05,2025-07-07 17:36:37.238431,2025-07-07 17:39:05.433347,0 days 00:02:28.194916,identity,16,118,0.0035365871753971936,19,COMPLETE
164,3.4981842418346787e-06,2025-07-07 17:39:05.434123,2025-07-07 17:42:17.221037,0 days 00:03:11.786914,identity,16,115,0.000132302538433213,20,COMPLETE
165,4.085705768375192e-06,2025-07-07 17:42:17.221829,2025-07-07 17:43:50.916243,0 days 00:01:33.694414,identity,16,126,0.0002013621127785888,10,COMPLETE
166,4.710759185400093e-06,2025-07-07 17:43:50.916960,2025-07-07 17:46:35.443089,0 days 00:02:44.526129,identity,16,83,0.00011103135560147385,19,COMPLETE
167,3.3610540413064882e-06,2025-07-07 17:46:35.443878,2025-07-07 17:49:08.104434,0 days 00:02:32.660556,identity,16,123,0.00012039993939673954,18,COMPLETE
168,9.529047019896097e-06,2025-07-07 17:49:08.105165,2025-07-07 17:50:50.668303,0 days 00:01:42.563138,identity,16,42,0.00011981225158965708,18,COMPLETE
169,5.983765731798485e-06,2025-07-07 17:50:50.669062,2025-07-07 17:51:57.387049,0 days 00:01:06.717987,identity,32,69,0.0019422774905787836,18,COMPLETE
170,3.3936676118173636e-06,2025-07-07 17:51:57.387860,2025-07-07 17:54:29.860492,0 days 00:02:32.472632,identity,16,123,0.00010763727718662295,18,COMPLETE
171,4.459425781533355e-06,2025-07-07 17:54:29.861309,2025-07-07 17:57:02.669430,0 days 00:02:32.808121,identity,16,123,0.00010033529570366229,18,COMPLETE
172,3.443028163019335e-06,2025-07-07 17:57:02.670176,2025-07-07 17:59:27.458988,0 days 00:02:24.788812,identity,16,128,0.00010655193158817447,17,COMPLETE
173,3.292993369541364e-06,2025-07-07 17:59:27.459758,2025-07-07 18:02:00.375555,0 days 00:02:32.915797,identity,16,124,0.00011806773502898817,18,COMPLETE
174,3.6764693049917696e-06,2025-07-07 18:02:00.376304,2025-07-07 18:04:32.944931,0 days 00:02:32.568627,identity,16,124,0.00011708865798520098,18,COMPLETE
175,3.4625848002178827e-06,2025-07-07 18:04:32.945707,2025-07-07 18:06:56.839095,0 days 00:02:23.893388,identity,16,122,0.00012914803539797626,18,COMPLETE
176,3.6326202916825423e-06,2025-07-07 18:06:56.839865,2025-07-07 18:09:31.908236,0 days 00:02:35.068371,identity,16,125,0.00010791669966860536,18,COMPLETE
177,3.5558359741116874e-06,2025-07-07 18:09:31.909048,2025-07-07 18:11:56.392341,0 days 00:02:24.483293,identity,16,128,0.00012290328930357965,17,COMPLETE
178,0.00020586926257237792,2025-07-07 18:11:56.393081,2025-07-07 18:12:50.449251,0 days 00:00:54.056170,identity,64,120,0.00013934300468167987,18,COMPLETE
179,3.276461939094588e-06,2025-07-07 18:12:50.450034,2025-07-07 18:15:24.263417,0 days 00:02:33.813383,identity,16,126,0.00011485158595402223,18,COMPLETE
180,3.6357789667817997e-06,2025-07-07 18:15:24.264163,2025-07-07 18:17:50.911764,0 days 00:02:26.647601,identity,16,126,0.0001090612214279666,17,COMPLETE
181,3.2215132250712486e-06,2025-07-07 18:17:50.912526,2025-07-07 18:20:23.009659,0 days 00:02:32.097133,identity,16,123,0.00011758200169856971,18,COMPLETE
182,3.3832372992037563e-06,2025-07-07 18:20:23.010377,2025-07-07 18:22:56.761291,0 days 00:02:33.750914,identity,16,123,0.00011791478637397838,18,COMPLETE
183,4.663559593609534e-06,2025-07-07 18:22:56.762067,2025-07-07 18:25:31.632254,0 days 00:02:34.870187,identity,16,126,0.000384917485364658,18,COMPLETE
184,3.3381293178535998e-06,2025-07-07 18:25:31.633019,2025-07-07 18:28:05.481697,0 days 00:02:33.848678,identity,16,124,0.00011993201721423972,18,COMPLETE
185,3.516661763569573e-06,2025-07-07 18:28:05.482480,2025-07-07 18:30:38.956339,0 days 00:02:33.473859,identity,16,123,0.00012102884051046922,18,COMPLETE
186,3.4981076169060543e-06,2025-07-07 18:30:38.957080,2025-07-07 18:33:11.340211,0 days 00:02:32.383131,identity,16,128,0.0001329167496592188,18,COMPLETE
187,3.3884016374940984e-06,2025-07-07 18:33:11.340979,2025-07-07 18:35:34.562930,0 days 00:02:23.221951,identity,16,121,0.00011679840864239656,18,COMPLETE
188,0.007709417957812548,2025-07-07 18:35:34.563666,2025-07-07 18:36:19.914221,0 days 00:00:45.350555,identity,128,125,0.00012855942228599064,17,COMPLETE
189,3.3083433663705364e-06,2025-07-07 18:36:19.914997,2025-07-07 18:38:40.560867,0 days 00:02:20.645870,identity,16,117,0.00010205311920270629,18,COMPLETE
190,3.969173576479079e-06,2025-07-07 18:38:40.561638,2025-07-07 18:41:04.823176,0 days 00:02:24.261538,relu,16,117,0.00010078570444777482,17,COMPLETE
191,3.4487277389416704e-06,2025-07-07 18:41:04.823961,2025-07-07 18:43:27.415494,0 days 00:02:22.591533,identity,16,122,0.00011428372578779342,18,COMPLETE
192,3.693988219310995e-06,2025-07-07 18:43:27.416232,2025-07-07 18:45:49.109186,0 days 00:02:21.692954,identity,16,119,0.00010016915547741607,18,COMPLETE
193,3.775431423491682e-06,2025-07-07 18:45:49.109961,2025-07-07 18:48:23.720122,0 days 00:02:34.610161,identity,16,125,0.00011831144986563751,18,COMPLETE
194,3.382337354196352e-06,2025-07-07 18:48:23.720898,2025-07-07 18:50:43.608878,0 days 00:02:19.887980,identity,16,116,0.00013003930175055838,18,COMPLETE
195,3.5544617276173085e-06,2025-07-07 18:50:43.609683,2025-07-07 18:53:36.923757,0 days 00:02:53.314074,identity,16,115,0.00013569335696843603,18,COMPLETE
196,3.943918272852898e-06,2025-07-07 18:53:36.924524,2025-07-07 18:55:58.559132,0 days 00:02:21.634608,identity,16,117,0.00014295040521355773,18,COMPLETE
197,3.535606992954854e-06,2025-07-07 18:55:58.559925,2025-07-07 18:58:40.260440,0 days 00:02:41.700515,identity,16,112,0.00012686965382377883,17,COMPLETE
198,3.5782588838628726e-06,2025-07-07 18:58:40.261179,2025-07-07 19:01:01.356633,0 days 00:02:21.095454,identity,16,120,0.00010949051242568948,18,COMPLETE
199,3.4366016734566074e-06,2025-07-07 19:01:01.357399,2025-07-07 19:03:34.000786,0 days 00:02:32.643387,identity,16,116,0.00015526375994424842,20,COMPLETE
200,3.37571100317291e-06,2025-07-07 19:03:34.001554,2025-07-07 19:05:56.846367,0 days 00:02:22.844813,identity,16,121,0.0001354656545359017,18,COMPLETE
201,3.6815447401750134e-06,2025-07-07 19:05:56.847150,2025-07-07 19:08:18.546195,0 days 00:02:21.699045,identity,16,119,0.00012904215401340782,18,COMPLETE
202,3.4868830880441237e-06,2025-07-07 19:08:18.546943,2025-07-07 19:10:29.230751,0 days 00:02:10.683808,identity,16,121,0.00013945842600116283,15,COMPLETE
203,3.2724822176533053e-06,2025-07-07 19:10:29.231545,2025-07-07 19:13:02.596816,0 days 00:02:33.365271,identity,16,124,0.00011551243769018042,18,COMPLETE
204,3.5278051200293703e-06,2025-07-07 19:13:02.597574,2025-07-07 19:15:37.992481,0 days 00:02:35.394907,identity,16,126,0.0001260764025900042,18,COMPLETE
205,3.5496109376254026e-06,2025-07-07 19:15:37.993268,2025-07-07 19:18:11.525734,0 days 00:02:33.532466,identity,16,124,0.00011471268791581305,18,COMPLETE
206,3.4219431199744577e-06,2025-07-07 19:18:11.526517,2025-07-07 19:20:41.806796,0 days 00:02:30.280279,identity,16,128,0.00014109181874586183,19,COMPLETE
207,3.808640485658543e-06,2025-07-07 19:20:41.807573,2025-07-07 19:23:16.415634,0 days 00:02:34.608061,identity,16,123,0.00015167751690731604,18,COMPLETE
208,2.3801134375389665e-05,2025-07-07 19:23:16.416379,2025-07-07 19:24:22.848581,0 days 00:01:06.432202,identity,32,126,0.00012161731540316467,14,COMPLETE
209,3.544295623214566e-06,2025-07-07 19:24:22.849383,2025-07-07 19:26:53.742977,0 days 00:02:30.893594,identity,16,121,0.00013202930288787803,19,COMPLETE
210,3.375799224158982e-06,2025-07-07 19:26:53.743733,2025-07-07 19:29:14.508696,0 days 00:02:20.764963,identity,16,124,0.00011007576948539643,17,COMPLETE
211,3.335916971991537e-06,2025-07-07 19:29:14.509525,2025-07-07 19:31:35.296229,0 days 00:02:20.786704,identity,16,124,0.00010835774571453126,17,COMPLETE
212,3.4909155601781094e-06,2025-07-07 19:31:35.296975,2025-07-07 19:33:49.274087,0 days 00:02:13.977112,identity,16,123,0.00011077991251316307,16,COMPLETE
213,3.676115056805429e-06,2025-07-07 19:33:49.274882,2025-07-07 19:36:08.490551,0 days 00:02:19.215669,identity,16,119,0.00012001701520774575,17,COMPLETE
214,3.7708800846303347e-06,2025-07-07 19:36:08.491318,2025-07-07 19:38:28.071771,0 days 00:02:19.580453,identity,16,124,0.0001091590246307751,17,COMPLETE
215,3.348351356180501e-06,2025-07-07 19:38:28.072543,2025-07-07 19:40:50.874188,0 days 00:02:22.801645,identity,16,121,0.00010055217830347234,18,COMPLETE
216,3.447494918873417e-06,2025-07-07 19:40:50.874988,2025-07-07 19:43:09.785884,0 days 00:02:18.910896,identity,16,121,0.00010144822259367358,17,COMPLETE
217,3.4117647373932414e-06,2025-07-07 19:43:09.786670,2025-07-07 19:45:22.347619,0 days 00:02:12.560949,identity,16,124,0.00010029889765233578,16,COMPLETE
218,3.361231847520685e-06,2025-07-07 19:45:22.348358,2025-07-07 19:47:47.236582,0 days 00:02:24.888224,identity,16,128,0.00011501638876844415,18,COMPLETE
219,3.2931372970779194e-06,2025-07-07 19:47:47.237378,2025-07-07 19:50:13.453728,0 days 00:02:26.216350,identity,16,128,0.0001175987183219744,18,COMPLETE
220,3.4662971302168444e-06,2025-07-07 19:50:13.454484,2025-07-07 19:52:43.934379,0 days 00:02:30.479895,identity,16,127,0.00011789794397530438,18,COMPLETE
221,3.4271206459379755e-06,2025-07-07 19:52:43.935169,2025-07-07 19:55:08.944160,0 days 00:02:25.008991,identity,16,128,0.00012228635104672366,18,COMPLETE
222,3.428933268878609e-06,2025-07-07 19:55:08.944908,2025-07-07 19:57:36.691707,0 days 00:02:27.746799,identity,16,126,0.00013556884350207036,18,COMPLETE
223,3.366350028954912e-06,2025-07-07 19:57:36.692527,2025-07-07 19:59:59.282345,0 days 00:02:22.589818,identity,16,122,0.00011314731801678216,18,COMPLETE
224,3.5284331261209445e-06,2025-07-07 19:59:59.283113,2025-07-07 20:02:26.992539,0 days 00:02:27.709426,identity,16,126,0.00010970793701405136,18,COMPLETE
225,0.00022235827054828405,2025-07-07 20:02:26.993314,2025-07-07 20:03:22.626300,0 days 00:00:55.632986,identity,64,128,0.00011492012920761591,18,COMPLETE
226,3.937897872674512e-06,2025-07-07 20:03:22.627070,2025-07-07 20:05:45.357088,0 days 00:02:22.730018,identity,16,122,0.00010041596361911555,18,COMPLETE
227,3.495751343507436e-06,2025-07-07 20:05:45.357900,2025-07-07 20:08:11.378339,0 days 00:02:26.020439,identity,16,124,0.00012183262347262494,18,COMPLETE
228,4.525114036368905e-06,2025-07-07 20:08:11.379121,2025-07-07 20:10:45.517181,0 days 00:02:34.138060,relu,16,118,0.00011218686799423663,20,COMPLETE
229,3.845499577437295e-06,2025-07-07 20:10:45.518052,2025-07-07 20:13:08.546299,0 days 00:02:23.028247,identity,16,121,0.00012486452607933868,18,COMPLETE
230,0.011523391120135784,2025-07-07 20:13:08.547268,2025-07-07 20:13:55.336803,0 days 00:00:46.789535,identity,128,128,0.00011169043910105937,19,COMPLETE
231,4.090546099178027e-06,2025-07-07 20:13:55.337631,2025-07-07 20:16:19.337298,0 days 00:02:23.999667,identity,16,121,0.00014047960874272853,18,COMPLETE
232,3.691308847919572e-06,2025-07-07 20:16:19.338046,2025-07-07 20:18:47.085023,0 days 00:02:27.746977,identity,16,124,0.00012610861929120005,18,COMPLETE
233,3.540735406204476e-06,2025-07-07 20:18:47.085826,2025-07-07 20:20:39.310362,0 days 00:01:52.224536,identity,16,122,0.00013307287769678507,13,COMPLETE
234,3.758941829801188e-06,2025-07-07 20:20:39.311114,2025-07-07 20:23:02.476774,0 days 00:02:23.165660,identity,16,119,0.00010660206384536169,18,COMPLETE
235,3.3981912110903068e-06,2025-07-07 20:23:02.477603,2025-07-07 20:25:32.263904,0 days 00:02:29.786301,identity,16,125,0.00014675120636506886,18,COMPLETE
236,3.3226092455151957e-06,2025-07-07 20:25:32.264689,2025-07-07 20:27:56.782415,0 days 00:02:24.517726,identity,16,122,0.00011874878858190573,18,COMPLETE
237,3.493560825518216e-06,2025-07-07 20:27:56.783228,2025-07-07 20:30:26.568072,0 days 00:02:29.784844,identity,16,126,0.00011823141987725307,18,COMPLETE
238,3.397389946258045e-06,2025-07-07 20:30:26.568837,2025-07-07 20:32:55.900423,0 days 00:02:29.331586,identity,16,118,0.0001059700619612973,19,COMPLETE
239,3.366467581145116e-06,2025-07-07 20:32:55.901264,2025-07-07 20:35:34.398525,0 days 00:02:38.497261,identity,16,123,0.00012076218901698976,20,COMPLETE
240,3.3198878099938156e-06,2025-07-07 20:35:34.399288,2025-07-07 20:38:04.266617,0 days 00:02:29.867329,identity,16,125,0.00011635870221691889,18,COMPLETE
241,3.430104015933466e-06,2025-07-07 20:38:04.267479,2025-07-07 20:40:34.688874,0 days 00:02:30.421395,identity,16,125,0.00011037469540135152,18,COMPLETE
242,3.5398954878473887e-06,2025-07-07 20:40:34.689647,2025-07-07 20:43:01.382879,0 days 00:02:26.693232,identity,16,128,0.00012026595856767962,18,COMPLETE
243,4.3668924263329245e-06,2025-07-07 20:43:01.383736,2025-07-07 20:45:29.086442,0 days 00:02:27.702706,identity,16,123,0.00010097643998888975,18,COMPLETE
244,3.3001858810166596e-06,2025-07-07 20:45:29.087214,2025-07-07 20:47:50.306027,0 days 00:02:21.218813,identity,16,120,0.00012778173155503813,18,COMPLETE
245,3.4508977933001006e-06,2025-07-07 20:47:50.306871,2025-07-07 20:50:11.925507,0 days 00:02:21.618636,identity,16,119,0.0001286582940817058,18,COMPLETE
246,3.6080964491702616e-06,2025-07-07 20:50:11.926266,2025-07-07 20:52:39.627206,0 days 00:02:27.700940,identity,16,126,0.00014077526773085102,18,COMPLETE
247,3.4948614029417513e-06,2025-07-07 20:52:39.628019,2025-07-07 20:55:06.725371,0 days 00:02:27.097352,identity,16,120,0.00012975960041104598,19,COMPLETE
248,3.427435331104789e-06,2025-07-07 20:55:06.726130,2025-07-07 20:57:45.289644,0 days 00:02:38.563514,identity,16,125,0.00015666335692744723,20,COMPLETE
249,3.4267836781509686e-06,2025-07-07 20:57:45.290440,2025-07-07 21:00:06.182770,0 days 00:02:20.892330,identity,16,117,0.00011520649866506757,18,COMPLETE
250,3.5860541629517684e-06,2025-07-07 21:00:06.183532,2025-07-07 21:02:25.815127,0 days 00:02:19.631595,identity,16,123,0.00012504946776554298,17,COMPLETE
251,3.559138349373825e-06,2025-07-07 21:02:25.815966,2025-07-07 21:04:54.802727,0 days 00:02:28.986761,identity,16,128,0.00010000953154896222,19,COMPLETE
252,1.715402686386369e-05,2025-07-07 21:04:54.803515,2025-07-07 21:06:13.583816,0 days 00:01:18.780301,identity,32,121,0.00011509478002353215,18,COMPLETE
253,3.462277163635008e-06,2025-07-07 21:06:13.584648,2025-07-07 21:09:11.089253,0 days 00:02:57.504605,identity,16,115,0.00014225701482217364,19,COMPLETE
254,3.545742629285087e-06,2025-07-07 21:09:11.090070,2025-07-07 21:11:49.494043,0 days 00:02:38.403973,identity,16,125,0.00013123841126206896,20,COMPLETE
255,3.4295230761927087e-06,2025-07-07 21:11:49.494861,2025-07-07 21:14:10.973981,0 days 00:02:21.479120,identity,16,119,0.000108507423456375,18,COMPLETE
256,3.282702891738154e-06,2025-07-07 21:14:10.974770,2025-07-07 21:16:37.285557,0 days 00:02:26.310787,identity,16,123,0.00012099029140084262,18,COMPLETE
257,1.316388487815857,2025-07-07 21:16:37.286371,2025-07-07 21:19:00.303708,0 days 00:02:23.017337,relu,16,122,0.00012024423547157347,18,COMPLETE
258,0.0004972139140591025,2025-07-07 21:19:00.304468,2025-07-07 21:19:52.291254,0 days 00:00:51.986786,identity,64,117,0.00010742714172518282,17,COMPLETE
259,3.356691377121024e-05,2025-07-07 21:19:52.292069,2025-07-07 21:22:22.032363,0 days 00:02:29.740294,identity,16,126,0.0065053283156548914,18,COMPLETE
260,7.83303585194517e-06,2025-07-07 21:22:22.033143,2025-07-07 21:24:45.975813,0 days 00:02:23.942670,identity,16,121,0.0012460861079828852,18,COMPLETE
261,3.593493829612271e-06,2025-07-07 21:24:45.976642,2025-07-07 21:27:14.049866,0 days 00:02:28.073224,identity,16,123,0.0001285689825878999,18,COMPLETE
262,3.732612185558537e-06,2025-07-07 21:27:14.050630,2025-07-07 21:30:12.813122,0 days 00:02:58.762492,identity,16,114,0.00011679892489179782,19,COMPLETE
263,3.4468723697500536e-06,2025-07-07 21:30:12.813946,2025-07-07 21:32:39.620138,0 days 00:02:26.806192,identity,16,128,0.00014239741191462592,18,COMPLETE
264,0.014209510758519173,2025-07-07 21:32:39.620931,2025-07-07 21:33:24.461790,0 days 00:00:44.840859,identity,128,119,0.00010005898127411041,18,COMPLETE
265,3.3754367905203253e-06,2025-07-07 21:33:24.462628,2025-07-07 21:35:57.431269,0 days 00:02:32.968641,identity,16,126,0.00012410194623404326,19,COMPLETE
266,3.60009289579466e-06,2025-07-07 21:35:57.432087,2025-07-07 21:38:18.641262,0 days 00:02:21.209175,identity,16,124,0.00011157832319225374,17,COMPLETE
267,3.6438414099393412e-06,2025-07-07 21:38:18.642063,2025-07-07 21:40:43.038547,0 days 00:02:24.396484,identity,16,121,0.00013312124892615265,18,COMPLETE
268,3.343763637531083e-06,2025-07-07 21:40:43.039364,2025-07-07 21:43:12.033325,0 days 00:02:28.993961,identity,16,117,0.000154661906321691,19,COMPLETE
269,5.462857188831549e-06,2025-07-07 21:43:12.034149,2025-07-07 21:45:40.794832,0 days 00:02:28.760683,identity,16,117,0.00015977440457759607,19,COMPLETE
270,3.519411393426708e-06,2025-07-07 21:45:40.795608,2025-07-07 21:48:40.702635,0 days 00:02:59.907027,identity,16,115,0.0001544462489650611,19,COMPLETE
271,3.547097549017053e-06,2025-07-07 21:48:40.703421,2025-07-07 21:51:38.558802,0 days 00:02:57.855381,identity,16,113,0.00014065617205384469,19,COMPLETE
272,5.396585493144812e-06,2025-07-07 21:51:38.559624,2025-07-07 21:54:06.891794,0 days 00:02:28.332170,identity,16,119,0.0006709055015707833,19,COMPLETE
273,4.393624749354785e-06,2025-07-07 21:54:06.892616,2025-07-07 21:55:58.961634,0 days 00:01:52.069018,identity,16,64,0.0001490455375094634,19,COMPLETE
274,3.7565280308626825e-06,2025-07-07 21:55:58.962404,2025-07-07 21:58:19.429287,0 days 00:02:20.466883,identity,16,117,0.0001662782123351433,18,COMPLETE
275,3.289840606157668e-06,2025-07-07 21:58:19.430084,2025-07-07 22:00:46.845926,0 days 00:02:27.415842,identity,16,120,0.0001273818741799392,19,COMPLETE
276,1.52639695443213e-05,2025-07-07 22:00:46.846722,2025-07-07 22:02:08.001900,0 days 00:01:21.155178,identity,32,120,0.00013354369468605913,19,COMPLETE
277,1.316251516342163,2025-07-07 22:02:08.002722,2025-07-07 22:04:35.497294,0 days 00:02:27.494572,relu,16,116,0.00012941235296540357,19,COMPLETE
278,4.437451480043819e-06,2025-07-07 22:04:35.498121,2025-07-07 22:07:04.779726,0 days 00:02:29.281605,identity,16,121,0.00033336968084256893,19,COMPLETE
279,7.287171683856286e-06,2025-07-07 22:07:04.780541,2025-07-07 22:09:31.736402,0 days 00:02:26.955861,identity,16,118,0.0009235357372017126,19,COMPLETE
280,3.916788500646362e-06,2025-07-07 22:09:31.737179,2025-07-07 22:10:58.208045,0 days 00:01:26.470866,identity,16,112,0.0001484251262418573,8,COMPLETE
281,1.1903295671800151e-05,2025-07-07 22:10:58.208855,2025-07-07 22:12:41.502737,0 days 00:01:43.293882,identity,16,57,0.00010603708444198008,17,COMPLETE
282,3.5622454106487567e-06,2025-07-07 22:12:41.503556,2025-07-07 22:15:11.610012,0 days 00:02:30.106456,identity,16,123,0.00012115536859111522,19,COMPLETE
283,0.00019421523029450327,2025-07-07 22:15:11.610837,2025-07-07 22:16:11.004843,0 days 00:00:59.394006,identity,64,120,0.00013808687130821426,20,COMPLETE
284,4.033724962937413e-06,2025-07-07 22:16:11.005626,2025-07-07 22:18:40.917597,0 days 00:02:29.911971,identity,16,124,0.00010832885311083142,19,COMPLETE
285,3.3478436307632364e-06,2025-07-07 22:18:40.918423,2025-07-07 22:21:09.921988,0 days 00:02:29.003565,identity,16,122,0.00017364055955085083,19,COMPLETE
286,3.622463964347844e-06,2025-07-07 22:21:09.922780,2025-07-07 22:23:41.456511,0 days 00:02:31.533731,identity,16,125,0.0001443356399130328,19,COMPLETE
287,3.5613061299955007e-06,2025-07-07 22:23:41.457357,2025-07-07 22:26:21.188415,0 days 00:02:39.731058,identity,16,95,0.00017956846444115823,18,COMPLETE
288,3.4435922771081096e-06,2025-07-07 22:26:21.189210,2025-07-07 22:28:57.991532,0 days 00:02:36.802322,identity,16,122,0.00015483679317976825,20,COMPLETE
289,3.491849383863155e-06,2025-07-07 22:28:57.992358,2025-07-07 22:31:19.765274,0 days 00:02:21.772916,identity,16,118,0.00017416307723384353,18,COMPLETE
290,4.036643986182753e-06,2025-07-07 22:31:19.766067,2025-07-07 22:33:49.385004,0 days 00:02:29.618937,identity,16,126,0.00016400067578714383,18,COMPLETE
291,3.413951390029979e-06,2025-07-07 22:33:49.385892,2025-07-07 22:36:26.079716,0 days 00:02:36.693824,identity,16,122,0.0001256084090896658,20,COMPLETE
292,0.011649614199995995,2025-07-07 22:36:26.080532,2025-07-07 22:37:11.129682,0 days 00:00:45.049150,identity,128,124,0.00010014377373748373,18,COMPLETE
293,3.4930778838315746e-06,2025-07-07 22:37:11.130530,2025-07-07 22:38:53.528725,0 days 00:01:42.398195,identity,16,120,0.0001175386597687184,12,COMPLETE
294,9.868169399851467e-06,2025-07-07 22:38:53.529516,2025-07-07 22:40:38.981003,0 days 00:01:45.451487,identity,16,38,0.00013640538331455656,19,COMPLETE
295,3.620602910814341e-06,2025-07-07 22:40:38.981873,2025-07-07 22:43:16.035515,0 days 00:02:37.053642,identity,16,91,0.0001262143062953993,18,COMPLETE
296,1.3165440559387207,2025-07-07 22:43:16.036323,2025-07-07 22:45:59.963996,0 days 00:02:43.927673,relu,16,115,0.00010994950454239885,17,COMPLETE
297,3.4374907045275904e-06,2025-07-07 22:45:59.964855,2025-07-07 22:48:32.626612,0 days 00:02:32.661757,identity,16,126,0.00014914386499179726,19,COMPLETE
298,3.700323077282519e-06,2025-07-07 22:48:32.627408,2025-07-07 22:49:58.539554,0 days 00:01:25.912146,identity,16,122,0.00011696202863982956,9,COMPLETE
299,2.2565853214473464e-05,2025-07-07 22:49:58.540397,2025-07-07 22:52:19.282731,0 days 00:02:20.742334,identity,16,117,0.002720348976500195,18,COMPLETE
300,3.5466016470309114e-06,2025-07-07 22:52:19.283524,2025-07-07 22:54:55.706917,0 days 00:02:36.423393,identity,16,124,0.00013308207272443246,20,COMPLETE
301,5.155632607056759e-05,2025-07-07 22:54:55.707742,2025-07-07 22:55:54.707776,0 days 00:00:59.000034,identity,32,75,0.00010845369665031732,15,COMPLETE
302,3.6038861708220793e-06,2025-07-07 22:55:54.708564,2025-07-07 22:58:23.256583,0 days 00:02:28.548019,identity,16,128,0.00016727456788676555,19,COMPLETE
303,6.7146179389965255e-06,2025-07-07 22:58:23.257440,2025-07-07 23:00:08.064374,0 days 00:01:44.806934,identity,16,47,0.00012114021858901106,18,COMPLETE
304,6.08180062044994e-06,2025-07-07 23:00:08.065195,2025-07-07 23:01:39.372676,0 days 00:01:31.307481,identity,16,24,0.0001348691113293955,17,COMPLETE
305,3.792518555201241e-06,2025-07-07 23:01:39.373518,2025-07-07 23:04:01.229589,0 days 00:02:21.856071,identity,16,119,0.00011508192438874315,18,COMPLETE
306,3.428362788326922e-06,2025-07-07 23:04:01.230374,2025-07-07 23:06:57.029630,0 days 00:02:55.799256,identity,16,114,0.00019568320519555056,19,COMPLETE
307,3.572435616661096e-06,2025-07-07 23:06:57.030514,2025-07-07 23:09:19.471694,0 days 00:02:22.441180,identity,16,121,0.00015317119905167566,18,COMPLETE
308,4.5069773477735e-06,2025-07-07 23:09:19.472504,2025-07-07 23:11:57.201312,0 days 00:02:37.728808,identity,16,126,0.00010119357765179084,20,COMPLETE
309,7.989495497895405e-05,2025-07-07 23:11:57.202175,2025-07-07 23:12:54.275386,0 days 00:00:57.073211,identity,64,123,0.00012651137263601617,18,COMPLETE
310,3.5866830785380444e-06,2025-07-07 23:12:54.276185,2025-07-07 23:15:30.182724,0 days 00:02:35.906539,identity,16,110,0.00014122499988296594,17,COMPLETE
311,3.3543303743499564e-06,2025-07-07 23:15:30.183569,2025-07-07 23:17:58.261549,0 days 00:02:28.077980,identity,16,119,0.00011077024475642518,19,COMPLETE
312,3.4356194191786926e-06,2025-07-07 23:17:58.262330,2025-07-07 23:20:26.070056,0 days 00:02:27.807726,identity,16,125,0.00012551727580625924,18,COMPLETE
313,3.532415803420008e-06,2025-07-07 23:20:26.070890,2025-07-07 23:22:55.042863,0 days 00:02:28.971973,identity,16,122,0.00011566630010429906,19,COMPLETE
314,0.014078940264880657,2025-07-07 23:22:55.043660,2025-07-07 23:23:37.076788,0 days 00:00:42.033128,identity,128,116,0.00010005922998313559,18,COMPLETE
315,3.4293541375518544e-06,2025-07-07 23:23:37.077644,2025-07-07 23:26:05.731157,0 days 00:02:28.653513,identity,16,128,0.0001382158815892879,19,COMPLETE
316,1.316388487815857,2025-07-07 23:26:05.732006,2025-07-07 23:28:27.492644,0 days 00:02:21.760638,relu,16,120,0.00012440448942294618,18,COMPLETE
317,3.326235855638515e-06,2025-07-07 23:28:27.493499,2025-07-07 23:31:04.105941,0 days 00:02:36.612442,identity,16,124,0.00016234283031176314,20,COMPLETE
318,3.564148300938541e-06,2025-07-07 23:31:04.106752,2025-07-07 23:33:42.206124,0 days 00:02:38.099372,identity,16,125,0.0001829354234173375,20,COMPLETE
319,3.3609212550800294e-06,2025-07-07 23:33:42.206962,2025-07-07 23:36:18.081097,0 days 00:02:35.874135,identity,16,124,0.00017025090805840073,20,COMPLETE
320,3.5833163565257564e-06,2025-07-07 23:36:18.081914,2025-07-07 23:38:56.595314,0 days 00:02:38.513400,identity,16,126,0.0001588424685342802,20,COMPLETE
321,3.5284911064081825e-06,2025-07-07 23:38:56.596183,2025-07-07 23:41:34.049974,0 days 00:02:37.453791,identity,16,123,0.00015012816270516097,20,COMPLETE
322,3.5232867503509624e-06,2025-07-07 23:41:34.050760,2025-07-07 23:44:08.995600,0 days 00:02:34.944840,identity,16,118,0.0001410685622973976,20,COMPLETE
323,5.178867468202952e-06,2025-07-07 23:44:08.996445,2025-07-07 23:46:45.558006,0 days 00:02:36.561561,identity,16,128,0.0005422469352586906,20,COMPLETE
324,3.725044052771409e-06,2025-07-07 23:46:45.558852,2025-07-07 23:48:44.653285,0 days 00:01:59.094433,identity,16,122,0.0001614180415035008,14,COMPLETE
325,3.7190227430983214e-06,2025-07-07 23:48:44.654164,2025-07-07 23:51:17.776595,0 days 00:02:33.122431,identity,16,126,0.0002676086587142146,19,COMPLETE
326,2.8255490178707987e-05,2025-07-07 23:51:17.777414,2025-07-07 23:52:40.320143,0 days 00:01:22.542729,identity,32,119,0.0001320902362284865,19,COMPLETE
327,6.171313998493133e-06,2025-07-07 23:52:40.321004,2025-07-07 23:55:48.828878,0 days 00:03:08.507874,identity,16,114,0.0007553483797597395,20,COMPLETE
