number,value,datetime_start,datetime_complete,duration,params_activation,params_and_operator,params_lr,params_n_sets,params_seq_length,params_shape,state
106,0.000534161226823926,2025-07-14 22:28:57.247810,2025-07-14 22:30:10.795845,0 days 00:01:13.548035,identity,min,0.003998091154575703,5,17,bell,COMPLETE
107,0.0002975050010718405,2025-07-14 22:30:10.796729,2025-07-14 22:31:23.639015,0 days 00:01:12.842286,identity,min,0.006928832879636371,5,16,bell,COMPLETE
108,0.016732364892959595,2025-07-14 22:31:23.639915,2025-07-14 22:32:34.535242,0 days 00:01:10.895327,identity,min,0.0005362768213612459,5,14,bell,COMPLETE
109,4.487833393795881e-06,2025-07-14 22:32:34.536119,2025-07-14 22:33:45.607354,0 days 00:01:11.071235,identity,min,0.009246664435442874,5,13,bell,COMPLETE
110,4.984302449884126e-06,2025-07-14 22:33:45.608241,2025-07-14 22:35:01.626374,0 days 00:01:16.018133,identity,prod,0.005173656929095633,5,18,bell,COMPLETE
111,0.006694314535707235,2025-07-14 22:35:01.627273,2025-07-14 22:36:13.552975,0 days 00:01:11.925702,identity,min,0.008329074405342309,5,15,bell,COMPLETE
112,3.5563291476137238e-06,2025-07-14 22:36:13.553835,2025-07-14 22:37:25.375907,0 days 00:01:11.822072,identity,min,0.007672811763593307,5,15,bell,COMPLETE
113,0.08116672933101654,2025-07-14 22:37:25.376799,2025-07-14 22:38:37.471997,0 days 00:01:12.095198,identity,min,0.0074980060423681496,5,15,bell,COMPLETE
114,0.21798045933246613,2025-07-14 22:38:37.472861,2025-07-14 22:39:53.755013,0 days 00:01:16.282152,identity,min,0.0008267523490988444,5,20,bell,COMPLETE
115,7.40141149435658e-06,2025-07-14 22:39:53.755924,2025-07-14 22:41:05.066960,0 days 00:01:11.311036,identity,min,0.006039795395371758,5,14,bell,COMPLETE
116,3.638599082478322e-06,2025-07-14 22:41:05.067851,2025-07-14 22:42:20.303555,0 days 00:01:15.235704,identity,min,0.0065269624311329886,5,19,bell,COMPLETE
117,5.107170181872789e-06,2025-07-14 22:42:20.304467,2025-07-14 22:43:35.563221,0 days 00:01:15.258754,identity,min,0.006398930312609905,5,19,bell,COMPLETE
118,0.00012019396672258154,2025-07-14 22:43:35.564112,2025-07-14 22:44:48.316185,0 days 00:01:12.752073,identity,min,0.005595454679212978,5,21,sigmoid,COMPLETE
119,6.0921315707673784e-06,2025-07-14 22:44:48.317089,2025-07-14 22:46:04.336270,0 days 00:01:16.019181,relu,min,0.009962041722040979,5,18,bell,COMPLETE
120,0.002988224383443594,2025-07-14 22:46:04.337180,2025-07-14 22:47:20.437526,0 days 00:01:16.100346,identity,min,0.00036074614758556785,5,19,bell,COMPLETE
121,3.9109590943553485e-06,2025-07-14 22:47:20.438417,2025-07-14 22:48:30.278764,0 days 00:01:09.840347,identity,min,0.007843839996646557,5,9,bell,COMPLETE
122,6.614854555664351e-06,2025-07-14 22:48:30.279628,2025-07-14 22:49:43.975044,0 days 00:01:13.695416,identity,min,0.006815796917644853,5,17,bell,COMPLETE
123,0.007140233181416988,2025-07-14 22:49:43.975933,2025-07-14 22:50:53.407067,0 days 00:01:09.431134,identity,min,0.008938175566145465,5,12,bell,COMPLETE
124,3.6229525903763715e-06,2025-07-14 22:50:53.407918,2025-07-14 22:52:03.696209,0 days 00:01:10.288291,identity,min,0.007674116631286935,5,13,bell,COMPLETE
125,3.771779574890388e-06,2025-07-14 22:52:03.697102,2025-07-14 22:53:19.800355,0 days 00:01:16.103253,identity,min,0.004443524832027139,5,20,bell,COMPLETE
126,3.628583954196074e-06,2025-07-14 22:53:19.801255,2025-07-14 22:54:30.242616,0 days 00:01:10.441361,identity,min,0.00722559315973474,5,13,bell,COMPLETE
127,0.005166918970644474,2025-07-14 22:54:30.243540,2025-07-14 22:55:47.485731,0 days 00:01:17.242191,identity,min,0.0015676428100778216,9,13,bell,COMPLETE
128,1.0119765647687018e-05,2025-07-14 22:55:47.486626,2025-07-14 22:56:59.012321,0 days 00:01:11.525695,identity,min,0.007261061265370863,5,13,bell,COMPLETE
129,3.829301203950308e-05,2025-07-14 22:56:59.013256,2025-07-14 22:58:12.875754,0 days 00:01:13.862498,identity,min,0.004927316416143025,5,16,bell,COMPLETE
